relevamiento,variable,unidad,periodo_tipo,periodo_raw,fecha_objetivo,horizonte_meses,referencia,bloque,variable_mapeada,hoja,mediana,promedio,desvio,max,min,p90,p75,p25,p10,n
2019-07,PIB,var. % trim. s.e.,trim,Trim. III-19,2019-09-30,2,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.5,0.44250327198812,0.710093603718029,1.7,-2.2,1.03613571930082,0.8,0.3,-0.2,45.0
2019-07,PIB,var. % trim. s.e.,trim,Trim. IV-19,2019-12-31,5,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,0.5,0.387747278917545,0.586508991785975,1.7,-1.2,1.11413626195876,0.7,0.1,-0.2,45.0
2019-07,PIB,var. % prom. anual,anio,2019,2019-12-31,5,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.45,-1.36565391552192,0.446629253765847,-0.5,-2.6,-0.692708521536434,-1.115,-1.6,-1.82,50.0
2019-07,PIB,var. % prom. anual,anio,2020,2020-12-31,17,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,2.0,1.90854490751742,0.892485297315745,4.3,-1.0,2.70928065169919,2.5,1.5,1.0,50.0
2019-07,PIB,var. % prom. anual,anio,2021,2021-12-31,29,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,2.5,2.53801402528228,0.63940254323443,4.0,1.1,3.232,3.0,2.0,1.8,43.0
2019-07,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2019,2019-12-31,5,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-101.4605,-110.132586557807,44.9923663841915,5.14,-230.0,-70.2999999999999,-94.25,-131.698,-162.287052347916,48.0
2019-07,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2020,2020-12-31,17,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,132.5,114.588700882798,114.321773294204,300.0,-220.0,238.5,196.5,80.75,0.0,46.0
2019-07,TASA_LELIQ,TNA; %,mes,2019-08-31 00:00:00,2019-08-31,1,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,59.7,60.1332653061224,2.9155033783173,70.0,56.3,65.0,61.0,58.0,57.5,49.0
2019-07,TASA_LELIQ,TNA; %,mes,2019-09-30 00:00:00,2019-09-30,2,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,58.0,59.2104081632653,4.5829639059527,75.0,52.0,65.2,61.0,56.0,54.8,49.0
2019-07,TASA_LELIQ,TNA; %,mes,2019-10-31 00:00:00,2019-10-31,3,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,57.1,58.9802040816326,5.7673645374194,80.0,50.0,65.0,61.0,56.0,54.0,49.0
2019-07,TASA_LELIQ,TNA; %,mes,2019-11-30 00:00:00,2019-11-30,4,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,56.0,56.938775510204,6.73599863688038,83.71,46.4,63.6,58.5,53.0,52.0,49.0
2019-07,TASA_LELIQ,TNA; %,mes,2019-12-31 00:00:00,2019-12-31,5,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,53.0,52.9520408163265,5.86902993815553,75.43,44.1,59.2,55.0,48.5,46.856,49.0
2019-07,TASA_LELIQ,TNA; %,anio,2019,2019-12-31,5,TNA; %; dic-19,Tasa de interés (LELIQ),True,Cuadros de resultados,53.0,52.9520408163265,5.86902993815553,75.43,44.1,59.2,55.0,48.5,46.856,49.0
2019-07,TASA_LELIQ,TNA; %,mes,2020-01-31 00:00:00,2020-01-31,6,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,50.0,50.2429744358801,4.9626063125888,65.0,39.0,55.4,53.775,47.0,45.0,47.0
2019-07,TASA_LELIQ,TNA; %,prox_12m,Próx. 12 meses,2020-07-31,12,TNA; %; jul-20,Tasa de interés (LELIQ),True,Cuadros de resultados,41.1403614478413,41.1458852803409,5.70276874207848,59.0,30.0,46.15,45.0,38.07,34.5,46.0
2019-07,TASA_LELIQ,TNA; %,anio,2020,2020-12-31,17,TNA; %; dic-20,Tasa de interés (LELIQ),True,Cuadros de resultados,35.0,35.1074468085106,5.61720937526699,50.0,21.0,42.2,38.0,32.0,28.6,47.0
2019-07,TC_NOMINAL,$/US$,mes,2019-08-31 00:00:00,2019-08-31,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,44.9,44.9902780599262,1.03865322879794,47.07,43.2499388174009,46.58,45.775,44.3261174073052,43.7666735760597,47.0
2019-07,TC_NOMINAL,$/US$,mes,2019-09-30 00:00:00,2019-09-30,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,46.25,46.7450604423043,1.74876397766317,53.0,43.7974919528836,48.64,47.5,45.7469937918684,44.9599999999999,49.0
2019-07,TC_NOMINAL,$/US$,mes,2019-10-31 00:00:00,2019-10-31,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,48.0,48.1641956206523,2.14698031925029,55.07,44.0,50.3007294498972,49.17,46.71,45.8973400706047,47.0
2019-07,TC_NOMINAL,$/US$,mes,2019-11-30 00:00:00,2019-11-30,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,49.0,49.1261192928105,2.34418577076371,57.25,45.0,51.76,50.0884098394251,47.6877987490128,46.5600271245377,47.0
2019-07,TC_NOMINAL,$/US$,mes,2019-12-31 00:00:00,2019-12-31,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,50.0,50.2201589176164,3.18733441148418,65.0,46.0,53.5741111768136,51.3,48.2605816,47.0,50.0
2019-07,TC_NOMINAL,$/US$,anio,2019,2019-12-31,5,$/US$; dic-19,Tipo de cambio nominal,True,Cuadros de resultados,50.0,50.2201589176164,3.18733441148418,65.0,46.0,53.5741111768136,51.3,48.2605816,47.0,50.0
2019-07,TC_NOMINAL,$/US$,mes,2020-01-31 00:00:00,2020-01-31,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,50.97,50.7509413627267,2.50344958776155,58.0,46.5,53.28,51.8836913645294,49.015,47.2475360424274,47.0
2019-07,TC_NOMINAL,$/US$,prox_12m,Próx. 12 meses,2020-07-31,12,$/US$; jul-20,Tipo de cambio nominal,True,Cuadros de resultados,56.0,56.1692875057394,3.62166147879048,68.0,50.33,60.1224542077065,58.05,53.8649999999999,51.9696715432338,47.0
2019-07,TC_NOMINAL,$/US$,anio,2020,2020-12-31,17,$/US$; dic-20,Tipo de cambio nominal,True,Cuadros de resultados,60.8,61.1925263960604,4.31869283216219,70.0,52.0,66.74,63.99,58.91,55.7802298023536,49.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2019-08-31 00:00:00,2019-08-31,0,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.3,4.42903918765069,0.758839423787983,6.4,3.28689414776217,5.5,4.7,3.99,3.58,39.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2019-09-30 00:00:00,2019-09-30,1,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,5.82,5.89364295829874,0.857987577931704,7.6,4.0,7.0,6.5,5.38257912167719,4.912,39.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,2,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.3,4.32704541025215,0.677903084073976,6.0,3.25415081326279,5.24,4.60668543374226,3.855,3.5,39.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,3,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.5,3.62448103361815,0.652409931957599,5.4,2.3,4.74,3.9,3.2,3.056,39.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,4,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.4,3.57309653699638,0.851287705305696,6.54,2.4,4.6,3.75,3.0,2.84,39.0
2019-08,IPC_NG_NAC,var. % i.a.,anio,2019,2019-12-31,4,var. % i.a.; dic-19,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,55.0,54.9265164427294,2.85529674975588,62.0,49.6408063961374,58.74,56.25,53.0,51.5114945234296,39.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,5,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.13628998887108,3.35041024971969,0.824729222684234,6.64,2.3,4.0,3.5,3.0,2.6,37.0
2019-08,IPC_NG_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,6,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.0,3.17642881233597,0.733523738026361,6.0,2.2,3.84743003547474,3.5,2.75157815068023,2.4,37.0
2019-08,IPC_NG_NAC,var. % i.a.,prox_12m,Próx. 12 meses,2020-08-31,12,var. % i.a.; ago-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,48.3,48.9365092937681,7.35676065801748,67.94,37.0,58.22,52.1,44.9,39.96,37.0
2019-08,IPC_NG_NAC,var. % i.a.,anio,2020,2020-12-31,16,var. % i.a.; dic-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,38.0433504331634,39.2508026543783,7.82910493228231,62.0,22.47,47.9,43.2825,35.0,30.8321373845638,38.0
2019-08,IPC_NG_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2021-08-31,24,var. % i.a.; ago-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.0,32.4087741698492,8.77365500591456,60.0,17.78,42.0,37.55,27.1,24.4,31.0
2019-08,IPC_NG_NAC,var. % i.a.,anio,2021,2021-12-31,28,var. % i.a.; dic-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,28.3467448974,29.7673035060191,8.86562993097088,60.0,18.1,40.0,32.5,24.95,21.0,31.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2019-08-31 00:00:00,2019-08-31,0,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.95,4.89355807148848,0.896928419504228,7.5,3.5,6.0,5.175,4.49005660849097,3.8,30.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2019-09-30 00:00:00,2019-09-30,1,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,6.5,6.38856128773406,0.9416490328426,8.0,4.2,7.6,7.0,5.925,5.0,30.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,2,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.5,4.4582763603002,0.647375582450015,6.0,3.15,5.2,4.6812181067545,4.025,3.78,30.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,3,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.5,3.69656040384899,0.642007854202518,5.0,2.2,4.5,4.0,3.3,3.18,30.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,4,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.5,3.60202299424633,0.792255412992762,5.6,2.1,4.54,4.0,3.0,2.79,30.0
2019-08,IPC_NUCLEO_NAC,var. % i.a.,anio,2019,2019-12-31,4,var. % i.a.; dic-19,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,57.5999999999999,57.370292717655,3.54164945990339,63.9,47.02,61.11,59.8175,55.925,53.4790704399745,30.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,5,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.12,3.28234682744701,0.775416917857924,5.9,2.1,4.03084625,3.6,2.7,2.4862331511959,29.0
2019-08,IPC_NUCLEO_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,6,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.1,3.23513562967144,0.850158883963113,6.0,2.0,4.080300375,3.5,2.7,2.35567483770753,29.0
2019-08,IPC_NUCLEO_NAC,var. % i.a.,prox_12m,Próx. 12 meses,2020-08-31,12,var. % i.a.; ago-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,48.3,49.4284796989403,8.92569885843075,67.8,30.75,61.8383871701485,55.8,43.5,40.6825110406722,29.0
2019-08,IPC_NUCLEO_NAC,var. % i.a.,anio,2020,2020-12-31,16,var. % i.a.; dic-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,37.5,39.4189107028489,10.6198299764656,64.4,21.5,52.2399999999999,45.1,32.4,29.8405707300157,29.0
2019-08,IPC_NUCLEO_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2021-08-31,24,var. % i.a.; ago-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,30.9,33.121018906657,10.7487992445085,64.8,16.95,43.9114173084913,37.35,26.9120897281273,24.3,27.0
2019-08,IPC_NUCLEO_NAC,var. % i.a.,anio,2021,2021-12-31,28,var. % i.a.; dic-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,27.55,30.6118976826938,11.6753852935026,65.0,15.8,44.5895256731175,32.9456349999999,24.25,20.55,26.0
2019-08,PIB,var. % trim. s.e.,trim,Trim. II-19,2019-06-30,-2,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.2,0.0864196004118992,0.74703051770667,3.33,-0.4,0.75,0.4,-0.4,-0.4,36.0
2019-08,PIB,var. % trim. s.e.,trim,Trim. III-19,2019-09-30,1,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.7,-0.872714963853105,1.08033871664385,0.24,-6.24,-0.1,-0.3,-1.0,-1.7,37.0
2019-08,PIB,var. % trim. s.e.,trim,Trim. IV-19,2019-12-31,4,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.7,-0.89372896630308,0.704801927854847,0.38,-2.9,-0.3,-0.4,-1.3,-1.72,37.0
2019-08,PIB,var. % prom. anual,anio,2019,2019-12-31,4,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-2.5,-2.55423763032775,0.626618334517953,-1.0,-3.7,-1.8,-2.25,-3.0,-3.39234513602533,39.0
2019-08,PIB,var. % prom. anual,anio,2020,2020-12-31,16,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.1,-1.15623888077775,1.52174928054938,1.5,-5.8,0.66,0.127334092302,-2.2,-2.92999999999999,38.0
2019-08,PIB,var. % prom. anual,anio,2021,2021-12-31,28,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,1.85,1.76145584950466,0.887894171034194,3.5,-1.0,2.7,2.2,1.4,0.892934176887065,28.0
2019-08,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2019,2019-12-31,4,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-142.635,-131.311433257726,131.689252598684,258.151,-500.0,-76.76,-100.712,-189.903,-219.399999999999,37.0
2019-08,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2020,2020-12-31,16,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-114.514031236848,-97.6207684358988,232.229143686058,331.0,-700.0,185.5288,83.0765,-250.0,-323.296,35.0
2019-08,TASA_LELIQ,TNA; %,mes,2019-09-30 00:00:00,2019-09-30,1,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,80.0,79.7355657213754,6.16860788744145,110.0,74.0,84.0399999999999,80.4274001240694,75.25,75.0,35.0
2019-08,TASA_LELIQ,TNA; %,mes,2019-10-31 00:00:00,2019-10-31,2,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,79.0,79.3809942928039,8.85032785456208,120.0,65.0,85.36,82.7974001240694,75.0,72.6999999999999,35.0
2019-08,TASA_LELIQ,TNA; %,mes,2019-11-30 00:00:00,2019-11-30,3,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,76.0,78.4764228642325,11.6812310139704,130.0,60.0,88.2599999999999,80.8724001240694,73.0,70.0,35.0
2019-08,TASA_LELIQ,TNA; %,mes,2019-12-31 00:00:00,2019-12-31,4,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,73.155,73.3924941249452,12.696960786733,100.0,50.0,89.0,81.5,65.05,56.5,34.0
2019-08,TASA_LELIQ,TNA; %,anio,2019,2019-12-31,4,TNA; %; dic-19,Tasa de interés (LELIQ),True,Cuadros de resultados,73.155,73.3924941249452,12.696960786733,100.0,50.0,89.0,81.5,65.05,56.5,34.0
2019-08,TASA_LELIQ,TNA; %,mes,2020-01-31 00:00:00,2020-01-31,5,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,68.6624001240694,70.0103753574988,14.5180967215043,120.0,50.0,84.52,75.4818027979559,63.375,50.3,32.0
2019-08,TASA_LELIQ,TNA; %,mes,2020-02-29 00:00:00,2020-02-29,6,TNA; %,Tasa de interés (LELIQ),True,Cuadros de resultados,64.65,66.494289000626,17.4116206111461,140.0,40.0,79.9,72.34,58.75,50.0,32.0
2019-08,TASA_LELIQ,TNA; %,prox_12m,Próx. 12 meses,2020-08-31,12,TNA; %; ago-20,Tasa de interés (LELIQ),True,Cuadros de resultados,50.0,50.1746824197547,10.0438712726784,67.79,30.0,63.0,58.7401773821287,41.5,40.0,31.0
2019-08,TASA_LELIQ,TNA; %,anio,2020,2020-12-31,16,TNA; %; dic-20,Tasa de interés (LELIQ),True,Cuadros de resultados,42.0,44.0865090984284,9.20095463670358,62.0,25.0,58.68,50.0,40.0,35.0,33.0
2019-08,TC_NOMINAL,$/US$,mes,2019-09-30 00:00:00,2019-09-30,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,60.0,60.5348787982005,2.45472411333564,70.0,55.1,62.6,62.0,59.045,58.2578963588244,39.0
2019-08,TC_NOMINAL,$/US$,mes,2019-10-31 00:00:00,2019-10-31,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,62.8,63.4422012789665,4.2537836008006,85.0,57.0,66.0739211361621,64.95,61.5025,60.5614,38.0
2019-08,TC_NOMINAL,$/US$,mes,2019-11-30 00:00:00,2019-11-30,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,65.065,66.1371677712656,7.85285266124959,110.0,57.0,68.4941933698959,67.375,63.3946661658282,61.937,38.0
2019-08,TC_NOMINAL,$/US$,mes,2019-12-31 00:00:00,2019-12-31,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,66.7,68.8143676519384,8.91234747002617,115.0,57.0,73.2956,70.0,65.0,63.83,39.0
2019-08,TC_NOMINAL,$/US$,anio,2019,2019-12-31,4,$/US$; dic-19,Tipo de cambio nominal,True,Cuadros de resultados,66.7,68.8143676519384,8.91234747002617,115.0,57.0,73.2956,70.0,65.0,63.83,39.0
2019-08,TC_NOMINAL,$/US$,mes,2020-01-31 00:00:00,2020-01-31,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,68.3,70.9558665707486,9.61120173979851,116.0,57.0,78.2559999999999,73.0,66.0,64.972,37.0
2019-08,TC_NOMINAL,$/US$,mes,2020-02-29 00:00:00,2020-02-29,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,70.0,72.8166582896675,10.0850373963286,118.0,57.0,80.8,75.0,67.1579312706446,65.54,37.0
2019-08,TC_NOMINAL,$/US$,prox_12m,Próx. 12 meses,2020-08-31,12,$/US$; ago-20,Tipo de cambio nominal,True,Cuadros de resultados,80.0,83.0137513888195,12.6875091179775,125.0,59.76,99.5,85.875,75.5936579761237,71.345,36.0
2019-08,TC_NOMINAL,$/US$,anio,2020,2020-12-31,16,$/US$; dic-20,Tipo de cambio nominal,True,Cuadros de resultados,87.05,90.6500210537112,13.7723206828299,132.0,70.81,106.5,95.4499999999999,83.385155002524,76.148,38.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2019-09-30 00:00:00,2019-09-30,0,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,5.8,5.74671565746414,0.569287185270228,7.0,4.49,6.5,6.0,5.5,5.1,45.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,1,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.42244784530033,4.41119505184174,0.599007259306785,6.0,3.41230424268664,5.3,4.7,4.0,3.54,45.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,2,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,4.0,3.95437447612003,0.710631624731555,5.95,2.7,5.0,4.2,3.5,3.2,45.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,3,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.6,3.98215413410725,0.895935474210831,6.7,2.4,5.0,4.49999999999999,3.5,3.26863936481037,45.0
2019-09,IPC_NG_NAC,var. % i.a.,anio,2019,2019-12-31,3,var. % i.a.; dic-19,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,54.9,55.3309465493662,2.78642027446846,62.0,50.46,59.49,56.8891985880247,53.8249999999999,51.9599999999999,44.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,4,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.5,3.7565877935511,1.03064796476699,7.18,2.7,5.272,3.99721969559584,3.1,2.83598569524452,43.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,5,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.3,3.3643329223056,0.656918577139396,5.01583203303936,2.0,4.262,3.69946976784569,3.0,2.57275829482305,43.0
2019-09,IPC_NG_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,6,var. % mensual,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,3.3,3.28114887104008,0.486916842867266,4.35,2.0,3.936,3.5715235467408,3.0,2.72,43.0
2019-09,IPC_NG_NAC,var. % i.a.,prox_12m,Próx. 12 meses,2020-09-30,12,var. % i.a.; sep-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,48.0,47.4416260384658,5.30233502337724,61.83,34.61,53.4048438698844,50.26,44.3585778001743,41.3399999999999,43.0
2019-09,IPC_NG_NAC,var. % i.a.,anio,2020,2020-12-31,15,var. % i.a.; dic-20,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,40.45,40.654973787562,5.31969985427633,52.8909228263809,26.59,46.64,43.8746196894998,38.0548598773329,34.5267510062125,44.0
2019-09,IPC_NG_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2021-09-30,24,var. % i.a.; sep-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,30.5,32.2934156257067,8.89923920826189,60.0,19.05,41.79,37.075,25.9749999999999,23.328,38.0
2019-09,IPC_NG_NAC,var. % i.a.,anio,2021,2021-12-31,27,var. % i.a.; dic-21,Precios minoristas (IPC nivel general-Nacional; INDEC),True,Cuadros de resultados,28.8,30.7588203982803,10.0449988880464,73.74,17.0,40.0,34.3185362172289,25.225,21.84,38.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2019-09-30 00:00:00,2019-09-30,0,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,6.3,6.2156410698841,0.82901533561411,7.5,4.2,7.2,6.9,5.5,5.15,36.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2019-10-31 00:00:00,2019-10-31,1,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,4.5,4.4866834179698,0.711646829767288,6.0,3.08871510470237,5.65,4.85,4.0,3.78540301795148,36.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2019-11-30 00:00:00,2019-11-30,2,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.825,3.96787709382001,0.784944223165524,6.5,2.4,4.8,4.5,3.5,3.18389376094833,36.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2019-12-31 00:00:00,2019-12-31,3,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.9,4.00968195679618,0.860078422417962,7.0,2.1,5.0,4.2,3.5,3.21005453039678,36.0
2019-09,IPC_NUCLEO_NAC,var. % i.a.,anio,2019,2019-12-31,3,var. % i.a.; dic-19,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,57.75,57.9189865285598,3.52263595626787,67.9,48.87,62.4,59.447740630684,55.945,54.6336951133515,36.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2020-01-31 00:00:00,2020-01-31,4,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.5,3.8443206142003,1.17853672867558,7.6,2.4,5.74,4.005,3.0,2.8,35.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2020-02-29 00:00:00,2020-02-29,5,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.4,3.49206839928562,0.874291191172691,5.5,1.8,4.904,4.0,2.95,2.58340003734066,35.0
2019-09,IPC_NUCLEO_NAC,var. % mensual,mes,2020-03-31 00:00:00,2020-03-31,6,var. % mensual,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,3.2,3.29827350184024,0.568679711248684,4.5,2.1,4.0,3.75087587176734,2.8,2.7,35.0
2019-09,IPC_NUCLEO_NAC,var. % i.a.,prox_12m,Próx. 12 meses,2020-09-30,12,var. % i.a.; sep-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,48.0,47.6997896251072,6.49597475591679,60.0,28.75,55.6,51.5,44.2855960943818,39.8199999999999,35.0
2019-09,IPC_NUCLEO_NAC,var. % i.a.,anio,2020,2020-12-31,15,var. % i.a.; dic-20,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,39.7,40.7745613450638,7.47848913532871,60.2,21.5,49.86,44.8,36.3,34.3005037050506,35.0
2019-09,IPC_NUCLEO_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2021-09-30,24,var. % i.a.; sep-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,29.1,31.6040027869309,9.91944339007629,60.0,16.26,41.98,34.2911099888555,25.0,22.5,33.0
2019-09,IPC_NUCLEO_NAC,var. % i.a.,anio,2021,2021-12-31,27,var. % i.a.; dic-21,Precios minoristas (IPC núcleo-Nacional; INDEC),True,Cuadros de resultados,26.9,29.7589809725538,9.39038606275684,60.8,14.7,41.35,33.925,24.725,20.5154823178245,32.0
2019-09,PIB,var. % trim. s.e.,trim,Trim. III-19,2019-09-30,0,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-0.7,-0.714292218447003,0.701170619126359,0.4,-2.5,0.0425434110955303,-0.3,-1.0,-1.5,41.0
2019-09,PIB,var. % trim. s.e.,trim,Trim. IV-19,2019-12-31,3,var. % trim. s.e.,PIB a precios constantes,True,Cuadros de resultados,-1.1,-1.04501756473823,0.954371470973158,3.03,-3.0,-0.3,-0.6,-1.54660655313474,-2.0331298638954,39.0
